#Id	Organism	TaxonID	Full Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo
GCA_000264455	Tistrella mobilis KA081020-065	1110502	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Tistrella.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Tistrella_mobilis_KA081020_065	0.6854400264313801	0.6875659288570867	0.6621681810083734	3458.0	0.6392378336623465	0.8893994425808243	0.8648850412247301	3919492.0	433498.0	3389910.0	53.0	34.965667394777384	45.26499350874016	55.950043116462396	31.63286959986786	40.812974608924705	52.44987590038441	54.0	1.957730660425202	3.2876020062484557	1.4828992226844908	1.5329071158685479	-4.575532099479456	-6.262264150943396	-2.205616576055531	-2.3062430188679244	16.0	16.0	0.8626373626373627	4.0	4.0	2303.0	875.15	2361.0	1091.134	96.96000000000001	1.9621897685116985	2.6396174297908748	3.282823779463876	548.0	-15.600376048597049	-22.053022852183975	6.4526468035869256	-14.215384615384616	-19.47307692307692	5.257692307692308
GCA_000305785	Simiduia agarivorans SA1 = DSM 21679	1117647	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae; Simiduia.	Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Simiduia_agarivorans_SA1	0.5642090935133133	0.5658564735611606	0.5492405881402488	3733.0	0.5001768376858222	0.9062514606787037	0.89214522861235	4300227.0	403140.0	3836427.0	40.0	46.29066530596422	48.965534479082855	57.13943851183331	41.16518891387835	41.95508712946147	52.40675096224747	52.0	0.9850380119530786	3.5449011930107828	0.10585047114442635	1.2920221231048543	-4.007310474149473	-5.4509615384615415	-1.5656749156174752	-1.7087576923076924	17.0	16.0	0.8537369407982855	3.0	3.0	2159.0	794.21	1941.0	689.14	100.0	6.420060844207418	1.717641136378705	2.7295811537131383	319.0	-9.92893115456737	-15.860291990356282	5.93136083578891	-8.882692307692308	-15.294230769230769	6.411538461538462
GCA_000299355	[Clostridium] acidurici 9a	1128398	Bacteria; Firmicutes; Clostridia; Clostridiales; Gottschalkia.	Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_acidurici_9a_DSM_604	0.3065238185265063	0.30698884256627035	0.3387772194304858	2774.0	0.2412206632049117	0.8365541881954764	0.8022699644321788	3105335.0	507554.0	2491317.0	78.0	37.37392530384191	53.00507477160278	59.39591576470306	35.84806362465304	47.310445879933894	56.90690214720884	54.0	5.7256769345077885	8.655378779101937	3.519834154491827	3.675367231465294	-6.715223503965374	-10.394807692307692	-1.5794376784426858	-2.269281153846154	16.0	15.0	0.773972602739726	6.0	6.0	2313.0	804.65	2390.0	542.488	100.0	4.0810977477743835	2.4988831222301537	2.826003778788885	554.0	-4.832349332370986	-6.440003608805485	1.6076542764345	-5.5967346938775515	-6.708163265306122	1.1114285714285712
GCA_000219915	Advenella kashmirensis WT001	1036672	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae.	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Tetrathiobacter_kashmirensis_WT001	0.5549802330191386	0.5569818934294993	0.5241696810259783	3174.0	0.48729223930188864	0.8702563791300723	0.5933197358219604	4365995.0	566460.0	2590431.0	39.0	48.7820553375729	50.83293283958966	57.84137463276319	43.60610661239509	43.460810734090394	53.015349834357785	52.0	0.8940197830622927	3.5577753907434513	0.14824847484672238	1.1126485782185838	-3.6143702770780837	-5.594285714285713	-1.3660191561712927	-1.4333032653061228	17.0	17.0	0.8449905482041588	2.0	2.0	1740.0	596.272	1494.0	478.486	100.0	6.092678309001802	1.5462073791414173	2.550993475749021	269.0	-9.069703750393948	-15.48591553734636	6.4162117869524105	-8.585106382978724	-12.646808510638298	4.061702127659575
GCA_000305935	Thermacetogenium phaeum DSM 12270	1089553	Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Thermacetogenium.	Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermacetogenium_phaeum_DSM_12270	0.5486959631094066	0.550409767227602	0.5518518518518518	2766.0	0.48311639754165403	0.8459169046398215	0.8240275707480325	2939057.0	452859.0	2421864.0	49.0	51.67597551338946	53.749609168532416	59.38508935725647	51.47977568504683	52.2904845822047	59.12036840238703	52.0	3.2035365205055206	5.693781458480071	0.9857533840057605	2.414919917762666	-6.676587129428766	-8.52403846153846	-2.5210879031091853	-3.0178192307692306	15.0	15.0	0.6323210412147505	3.0	3.0	2186.0	1105.186	2341.0	1072.098	99.96000000000001	3.5084130530924695	3.8889748593559377	4.201523262953187	1832.0	-11.080264109985528	-14.83787988422576	3.7576157742402314	-10.318	-14.354	4.0360000000000005
GCA_000250675	Nocardia brasiliensis ATCC 700358	1133849	Bacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Nocardia_brasiliensis_ATCC_700358	0.6860886634067704	0.688046327085093	0.6652619401751777	8243.0	0.679243424602015	0.8727064750049489	0.859320470164941	9436348.0	1201186.0	8108847.0	48.0	36.2724418960281	48.9882495094691	58.21538770546636	30.89742471491153	40.71338501989075	54.10219897035215	61.0	1.3053998023611442	4.06822215481348	0.909636261291513	1.7614597661436628	-3.9133656879398093	-6.091639344262296	-2.3028945110410106	-2.2558691803278688	17.0	16.0	0.6751182821788184	3.0	3.0	4283.0	2214.026	4525.0	2760.966	100.0	7.995742244474015	2.8538679133654465	3.150057125379768	1587.0	-16.24919286321155	-21.30551037747299	5.05631751426144	-12.238983050847459	-19.65593220338983	7.416949152542372
GCA_000284255	Rubrivivax gelatinosus IL144	983917	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Rubrivivax.	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_Burkholderiales_Burkholderiales_Genera_incertae_sedis_Rubrivivax_gelatinosus_IL144	0.7167375122233531	0.7189303758667693	0.6539557606188086	4475.0	0.7131823511967873	0.9159855751833191	0.9041622540055	5043253.0	423706.0	4559919.0	48.0	28.721220862444085	41.897039669151816	54.936082420049594	29.141403938883936	38.27840378511967	50.738157974305935	54.0	1.7560014376115294	2.902916668924888	1.8456313182837325	1.351227289738524	-3.5134622261957946	-5.589814814814815	-1.9540133482342523	-1.923968148148148	17.0	17.0	0.8250279329608938	3.0	3.0	2047.0	851.742	2078.0	1174.68	92.25999999999999	1.4518089684715638	2.0296934811083607	2.7581984005872147	881.0	-16.283357958361314	-23.587709872397582	7.304351914036266	-11.97307692307692	-18.703846153846154	6.73076923076923
GCA_000255295	Corallococcus coralloides DSM 2259	1144275	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae; Myxococcaceae; Corallococcus.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Corallococcus_coralloides_DSM_2259	0.702644995933314	0.704499040502897	0.6662727953050533	7840.0	0.6569439000207522	0.8998629945244434	0.8837725143664292	10080619.0	1009443.0	8908974.0	58.0	31.908896770370333	45.53799400745395	58.323885308126314	30.711676919818544	40.77874617805101	54.50165239188255	56.0	1.5145263205697268	2.9262679417741513	1.4913198871834974	1.5044849032435539	-4.094269132653061	-5.535178571428569	-2.2033688290816396	-2.1497349999999997	17.0	17.0	0.7774234693877551	3.0	3.0	4476.0	1773.952	4678.0	2461.282	99.27	2.6060555904613345	3.134276698447247	4.275932068148081	6274.0	-16.711921898928026	-22.167023991832565	5.455102092904543	-12.483636363636364	-19.569090909090914	7.085454545454545
GCA_000281175	Caldilinea aerophila DSM 14535 = NBRC 104270	926550	Bacteria; Chloroflexi; Caldilineae; Caldilineales; Caldilineaceae; Caldilinea.	Bacteria_Chloroflexi_Caldilineae_Caldilineales_Caldilineaceae_Caldilinea_aerophila_STL_6_O1_DSM_14535	0.5990913411684349	0.6007030883772702	0.5830495648883844	3954.0	0.5039628416119302	0.8787680473356679	0.8616591702069225	5144873.0	623723.0	4433127.0	47.0	46.42571461143471	51.65569508106451	58.52529436088099	46.412921056189504	49.6562190557982	57.33765545052054	51.0	1.1777934410428008	4.580700246451374	0.23860162715975738	1.72423470870274	-4.157933215279526	-6.7665999999999995	-1.841826810017717	-2.5690316	16.0	17.0	0.8525543753161355	2.0	2.0	2501.0	1090.284	2309.0	966.532	100.0	7.55006547966125	2.797520646550563	3.455003399655602	1577.0	-10.881343283582089	-17.01814065266886	6.13679736908677	-9.556	-15.563999999999998	6.007999999999999
GCA_000309885	Thermus oshimai JL-2	751945	Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus.	Bacteria_Deinococcus_Thermus_Deinococci_Thermales_Thermaceae_Thermus_oshimai_JL_2	0.6893186836409179	0.6917362304831589	0.6721974344673731	2111.0	0.6848721527499949	0.9431570170329663	0.9316230077982314	2072393.0	117801.0	1930689.0	51.0	31.93188655892061	44.02952271409432	57.05801997591863	30.14361310861567	40.51769575827495	56.65916797576385	53.0	1.7967282215564768	5.399666957596633	0.9540638188592908	2.4098917462563105	-5.119549763033188	-8.55490566037736	-2.5720041137440797	-3.223887547169811	18.0	18.0	0.7707247749881573	2.0	2.0	1218.0	621.504	1331.0	822.696	100.0	7.55433617366839	4.648239780274122	5.3574130600879615	4913.0	-17.898514475557665	-22.28737541528239	4.388860939724726	-14.717647058823527	-20.605882352941183	5.8882352941176475
GCA_000265295	Sulfurospirillum barnesii SES-3	760154	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Sulfurospirillum.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Sulfurospirillum_barnesii_SES_3	0.3918883385154944	0.392863770865338	0.37615292712066906	2478.0	0.3095438561735427	0.940925672948864	0.9332869608451266	2510109.0	148283.0	2342652.0	40.0	49.455556997953416	52.352181984577605	58.201446729511886	41.78157444444689	47.25286852207428	56.46594599987132	53.0	3.6163986865371407	6.520900395713716	1.6790252067335214	3.1660245900881794	-4.502316384180781	-5.897735849056606	-1.235260815173531	-1.3942343396226415	17.0	17.0	0.867231638418079	2.0	2.0	1882.0	498.306	1508.0	327.444	100.0	4.392552989698695	1.8047586345571278	2.6357729238791148	317.0	-5.97159595959596	-8.960048484848485	2.988452525252525	-5.755686274509804	-9.354901960784314	3.5992156862745097
GCA_000242255	Frateuria aurantia DSM 6220	767434	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Frateuria.	Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Frateuria_aurantia_Kondo_67_DSM_6220	0.6388816236346744	0.6407652880876635	0.62358960303321	3112.0	0.6326363064305434	0.871233964708344	0.8530672481821628	3603458.0	464003.0	3073992.0	71.0	38.76968209409933	46.07270871827167	55.56272708171347	32.693748243759806	38.70240733273098	50.17683671170643	54.0	0.7789562782157442	2.767406298371121	0.4304646497580379	0.7910616558180206	-3.7195499839279935	-5.777962962962964	-1.8059801414336307	-1.9012966666666666	17.0	17.0	0.8470437017994858	4.0	4.0	1598.0	624.482	1497.0	718.418	100.0	5.500256180220206	1.9056253185362708	3.0106324309293315	482.0	-13.360771952396268	-19.627725956899326	6.266954004503055	-10.507692307692308	-17.67115384615385	7.163461538461538
GCA_000271325	Solibacillus silvestris StLB046	1002809	Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae; Solibacillus.	Bacteria_Firmicutes_Bacilli_Bacillales_Planococcaceae_Solibacillus_silvestris_StLB046	0.3946409749341492	0.3957753079215187	0.4044293976583439	3788.0	0.31300770903925546	0.8548804369103377	0.8320153517208333	3969327.0	576027.0	3302541.0	96.0	49.06436793965591	52.61492244596568	58.95088313961923	36.678044377448444	37.956709102777445	50.30295366596037	57.0	5.001601252319173	7.092870864629512	2.094540553902877	2.3718163110885233	-6.903328933474119	-9.764107142857142	-1.794696737064418	-1.7856692857142857	16.0	15.0	0.8064941921858501	12.0	12.0	3275.0	1221.976	3432.0	896.142	99.81	2.9313641143066396	1.773603095964439	2.597819703613036	367.0	-5.978540068764877	-8.65224279291193	2.6737027241470512	-7.1358490566037736	-9.315094339622641	2.1792452830188678
GCA_000512915	Barnesiella viscericola DSM 18177	880074	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Barnesiella_viscericola_C46_DSM_18177	0.5309293693118218	0.5325372324184958	0.4718491385158052	2444.0	0.4104076840981857	0.8907758439133973	0.8669869503155169	3076856.0	336067.0	2667594.0	61.0	47.751440942020544	49.595791108668834	58.573685620741806	46.66807524610183	44.68575289879748	55.11717664714203	51.0	2.4437144017866452	5.868329738417126	1.4265148192267625	4.782903401316034	-1.2281096563011487	-1.654313725490196	-0.9288384942716847	-0.7035074509803921	17.0	16.0	0.8968903436988543	5.0	5.0	398.0	342.012	277.0	218.134	100.0	5.865490456370883	2.2725143934375835	3.320483484638171	1269.0	-5.811419803600655	-13.385024549918167	7.573604746317512	-3.029411764705882	-11.111764705882354	8.08235294117647
GCA_000265505	Flexibacter litoralis DSM 6794	880071	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Flexibacter.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Flexibacter_litoralis_Fx_l1_DSM_6794	0.3178657895467534	0.31847336824474864	0.3804313725490196	3907.0	0.250485849048397	0.840575061232845	0.8272828228682035	4919337.0	784265.0	4069683.0	49.0	40.39573090937441	51.24172741162118	59.24976739469293	39.58889221770529	42.911980252592706	55.15616327820323	54.0	4.757232640041733	5.276854025687924	4.40463763777928	4.356724158729835	-0.4314845149731189	-0.622037037037037	-0.3338489275658998	-0.3149011111111111	0.0	21.0	0.8909649347325314	3.0	3.0	125.0	148.9	49.0	67.698	39.25	-0.29515972771376725	1.9879876974524786	2.5910830142284267	1002.0	-3.1762631174814437	-7.019257742513437	3.8429946250319937	-4.948148148148149	-9.272222222222222	4.324074074074074
GCA_000284115	Phycisphaera mikurensis NBRC 102666	1142394	Bacteria; Planctomycetes; Phycisphaerae; Phycisphaerales; Phycisphaeraceae; Phycisphaera.	Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_Phycisphaera_mikurensis_NBRC_102666	0.7328793611223804	0.7349010321304117	0.6872819962436276	2955.0	0.7281235611489557	0.8733485397261534	0.8593974850291529	3803225.0	481684.0	3268482.0	45.0	30.823669015281702	46.58690384252884	59.41447599639653	28.384183014079134	41.15178998559366	55.68128267399393	52.0	2.3799165765018	5.285567848184876	2.911805353173642	4.505101621203032	-2.40786052809751	-2.9723404255319146	-1.7501260528097582	-1.3101536170212766	16.0	17.0	0.6849407783417936	1.0	1.0	788.0	377.098	892.0	662.238	100.0	5.1069021521688445	3.3212055978790684	3.998156973440539	2037.0	-16.51708869329722	-24.159377115775214	7.6422884224779954	-11.246808510638296	-19.091489361702124	7.8446808510638295
GCA_000284015	Blastococcus saxobsidens DD2	1146883	Bacteria; Actinobacteria; Geodermatophilales; Geodermatophilaceae; Blastococcus.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Geodermatophilaceae_Blastococcus_saxobsidens_DD2	0.7307030029163224	0.732768900832935	0.697428716904277	4469.0	0.7148044849596615	0.8861740924735506	0.865518712541074	4875340.0	554940.0	4219698.0	46.0	31.09943983597444	46.63042724326648	58.96022471001652	29.87316323239489	42.46232495809154	54.84860236257019	54.0	2.5124464545658074	3.274938443223625	2.4404662636480343	1.9331110246218874	-4.2462094428283645	-5.392962962962963	-2.447023428059976	-2.2471970370370373	17.0	16.0	0.49966435444170954	3.0	3.0	2307.0	1060.948	2685.0	1630.268	63.62	0.3268608478952448	3.0392060344452823	3.893666218080921	2477.0	-20.172106559212	-24.143944481755092	3.9718379225430933	-13.984615384615385	-20.33653846153846	6.351923076923078
GCA_000270325	Candidatus Caldiarchaeum subterraneum	311458	Archaea; Thaumarchaeota; unclassified Thaumarchaeota; Candidatus Caldiarchaeum.	Archaea_Thaumarchaeota_unclassified_Thaumarchaeota_Candidatus_Caldiarchaeum_subterraneum	0.5212655665876241	0.5226857765557456	0.5319140453693737	1730.0	0.46233050132223036	0.9186983696007824	0.9129527680378455	1680938.0	136663.0	1534617.0	36.0	54.66791145521378	55.31692753727906	59.456286708734524	52.35093849018027	54.008140220488805	58.850103656714765	61.0	0.5920078527317547	1.84161567967101	0.2890492008869226	1.1779915226863704	-2.816965317919084	-4.285573770491801	-1.8025072485549167	-2.2678068852459017	15.0	15.0	0.5381502890173411	1.0	0.0	642.0	430.78	646.0	418.176	99.66000000000001	3.1038713481347715	3.864044457660844	3.903107798949848	1182.0	-11.15158564814815	-12.835185185185184	1.6835995370370371	-11.00655737704918	-11.88688524590164	0.8803278688524591
GCA_000258425	Fervidicoccus fontis Kam940	1163730	Archaea; Crenarchaeota; Thermoprotei; Fervidicoccales; Fervidicoccaceae; Fervidicoccus.	Archaea_Crenarchaeota_Thermoprotei_Fervidicoccales_Fervidicoccaceae_Fervidicoccus_fontis_Kam940	0.38339629082004956	0.38415502717343636	0.3872566097627066	1385.0	0.2986284754618399	0.8807267401755299	0.870519084964744	1319206.0	157346.0	1148394.0	43.0	48.230897212894895	54.425416525342484	59.238041076706196	44.942450062217716	52.98606281943552	58.13156871245384	58.0	2.5229639622357687	4.274953536002871	2.143544815719608	3.3277784179333705	-3.0654007220216637	-4.3453448275862065	-1.3131617617328508	-1.6452510344827587	16.0	15.0	0.6490974729241877	1.0	0.0	561.0	297.694	498.0	207.91	99.42999999999999	2.756248801806602	3.5952111827238915	3.50181576075624	750.0	-6.8735595776772245	-8.17763197586727	1.3040723981900453	-6.2748275862068965	-7.8034482758620705	1.5286206896551724
GCA_000259275	Helicobacter cetorum MIT 99-5656	1163745	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_cetorum_MIT_99_5656	0.3628317736603603	0.3635755123016638	0.3904872054358826	1609.0	0.3557089063846022	0.897508597530848	0.8542199070059651	1833666.0	187935.0	1566354.0	36.0	47.183817899144856	51.97501156008509	58.23204694064183	45.85316345643816	50.323769690622626	57.724830868317056	51.0	3.672891394083765	6.726764178694289	2.3737086253690114	3.715543002015136	-3.616351771286513	-5.4901960784313735	-1.0817875450590413	-1.4584882352941178	17.0	17.0	0.8359229334990678	2.0	2.0	1073.0	276.18	838.0	172.34	100.0	4.5250691622371075	2.3788290515701522	2.6038493543122327	83.0	-5.485796019900498	-8.104160447761194	2.6183644278606963	-4.9319999999999995	-9.4648	4.5328
GCA_000341395	Desulfocapsa sulfexigens DSM 10523	1167006	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacterales; Desulfobulbaceae; Desulfocapsa.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfocapsa_sulfexigens_DSM_10523	0.4605649969970377	0.4616909722251781	0.43547879278549906	3457.0	0.3961436927562603	0.8966143192431149	0.8891511179125109	3986761.0	412174.0	3544833.0	45.0	55.32609363550468	55.2755814253345	59.088778090025116	49.80992522961009	49.261486662442536	58.02459480663632	52.0	1.5768079314820176	4.55573059167526	0.776799861157499	2.0451558975107575	-3.7680705814289777	-6.077254901960787	-1.2636082325716034	-1.477628235294118	17.0	17.0	0.8825571304599363	3.0	3.0	1942.0	681.302	1700.0	488.472	100.0	6.03423893675155	2.4613802719231486	3.191287718299874	1024.0	-6.7877430555555565	-11.195575810185185	4.40783275462963	-6.425490196078431	-11.16666666666667	4.741176470588235
